Unnamed: 0,VPD_NOMINALINCIDENTID_PK,VPD_CONSENTNAME,VPD_NOCONSENTREASON,VPD_CREATEDON,VPD_LASTUPDATEDON,VPD_NOMINALSYNOPSIS,VPD_GPCONSENT,VPD_VPTYPEID_FK,VPD_INCIDENTID_FK,VPD_WELLBEINGCOMMENTS,VPD_NOTINFORMEDREASON,VPD_NOGPCONSENTREASON,VPD_SCRA,VPD_THREEPOINTTEST,VPD_YOUTHATTITUDE,VPD_PARENTATTITUDE,VPD_NOMINALSVIEW,VPD_CHILDPROTECTION,VPD_RECORD_START_DATE,VPD_FORENAME,VPD_SURNAME,VPD_MAIDEN_NAME,VPD_CREATEDON_1,VPD_PLACEOFBIRTH,VPD_PERSONLANGUAGE,VPD_INTERPRETERREQID_FK,VPD_DISABILITY,VPD_DISABILITYDESC,VPD_PERSONETHNICAPPEARANCE,VPD_PERSONGENDER,VPD_KNOWNAS,VPD_REPEATVICTIM,VPD_REPEATPERPETRATOR,misper_misperid,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types,vpd_serious_and_organised_crime_exploitation,vpd_stalking_and_harassment,vpd_suicide_concern,vpd_violence_used,vpd_weapon_used__acra_only_,vpd_bullying,vpd_child_at_locus,vpd_neglect,vpd_self_neglect,vpd_child_criminal_exploitation__cce_,vpd_child_sexual_exploitation__cse_,vpd_community_triage_service,vpd_distress_brief_intervention__dbi_,vpd_dsdas,vpd_child_victim,vpd_child_witnessed,vpd_female_genital_mutilation__fgm_,vpd_forced_marriage__fm_,vpd_gambling,vpd_honour_based_abuse__hba_,vpd_human_trafficking,vpd_looked_after_accommodated_child__laac_,vpd_missing_person,vpd_online_child_sexual_abuse_and_exploitation__ocsae_,vpd_pregnancy__unborn_baby_,vpd_sexual_harm,vpd_elderly,vpd_attempted_suicide,vpd_financial,vpd_sight_loss,vpd_physical_disability,vpd_psychological_harm,vpd_self_harm,vpd_isolation,vpd_hearing_loss,vpd_alcohol_consumption,vpd_learning_disability,vpd_communication_needs,vpd_mental_health_issues,vpd_drug_consumption,vpd_other,vpd_radicalisation
0,102087,Dean John,Unable to locate,2020-04-23 23:57:40,2020-04-25 23:57:40,,1,1,751956,Dale is currently safe and not involved in troubling situations.,Unable to locate,Unable to locate,100,1,Dale seemed indifferent to police involvement in his situation.,The parents' attitude could have been one of concern or caution regarding police involvement.,Dale unable to give consent for database input.,True,28-Nov-2022 14:48:11.000Z[UTC],Dale,O'Brien,,2020-02-01 09:20:40,Peterborough,English,1,Not Known,,White Northern Irish,Male,,N,N,6729,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,102088,Dale O'Brien,,2020-05-16 12:05:40,2020-05-18 10:51:40,,4,1,965741,Dale is safe and supported in a positive environment.,,,100,2,Dale remained calm and cooperative with the police during the encounter.,The parents' attitude could have been one of concern and apprehension regarding the interactions between their child and the police.,Dale consented to information being recorded in the database.,True,28-Nov-2022 14:48:11.000Z[UTC],Dale,O'Brien,,2020-02-01 09:20:40,Peterborough,English,1,Not Known,,White Northern Irish,Male,,N,N,6729,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,102089,Lauren Fisher,Unable to locate,2020-07-31 13:41:40,2020-08-02 13:41:40,"Dale and a friend planned to explore a nearby swamp after playing games in the sports arena. Concern arose as Dale didn't return home on time, prompting fears for his safety and wellbeing.",1,1,970147,Dale is currently unaccounted for and consent was not obtained.,Unable to locate,Unable to locate,100,1,Dale seemed indifferent to the police involvement in his situation.,"Given the youth's indifference towards police involvement, the parents' attitude could have been one of concern or disapproval regarding the lack of engagement with law enforcement.",Dale unable to provide consent for database entry.,True,28-Nov-2022 14:48:11.000Z[UTC],Dale,O'Brien,,2020-02-01 09:20:40,Peterborough,English,1,Not Known,,White Northern Irish,Male,,N,N,6729,,,"sports arena,swamp",,friend,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,102090,Dale O'Brien,,2020-09-06 10:14:40,2020-09-06 10:14:40,Dale participated in an organized protest at a workplace near an underground bunker and swamp.,100,1,996788,"Dale is safe, well, and receiving appropriate support services.",,,100,2,Dale showed a cooperative attitude towards the police.,The parents' attitude could have been supportive and understanding towards the police.,Dale consented to database entry without feeling victimized.,True,28-Nov-2022 14:48:11.000Z[UTC],Dale,O'Brien,,2020-02-01 09:20:40,Peterborough,English,1,Not Known,,White Northern Irish,Male,,N,N,6729,,,"underground bunker,workplace,swamp",,,,linked to organized protest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,102091,Dean John,Would not engage with police,2020-09-19 14:10:40,2020-09-19 14:10:40,,2,1,999269,Dale is currently not engaging with any support services.,Would not engage with police,Would not engage with police,100,2,"Dale showed indifference, unwilling to engage with police about the situation.","Given the youth's indifference towards engaging with the police, the parents' attitude could be one of concern or frustration.","Dale unwilling to engage, does not consent to database.",True,28-Nov-2022 14:48:11.000Z[UTC],Dale,O'Brien,,2020-02-01 09:20:40,Peterborough,English,1,Not Known,,White Northern Irish,Male,,N,N,6729,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,102092,Dale O'Brien,,2020-11-28 20:57:40,2020-11-28 20:57:40,"Dale, involved in an organized protest, was seen at a swamp discussing with Holly Richardson. Later, he was spotted in a basement near the sports arena.",4,1,999360,Dale is well-adjusted and thriving in a supportive environment.,,,100,2,Dale remained calm and cooperative with the police during the encounter.,"Given the youth's negative attitude towards engagement with police, it is possible that the parents exhibited concern or frustration regarding their child's interactions with law enforcement.",Dale consented to share details for database inclusion.,True,28-Nov-2022 14:48:11.000Z[UTC],Dale,O'Brien,,2020-02-01 09:20:40,Peterborough,English,1,Not Known,,White Northern Irish,Male,,N,N,6729,,,"swamp,basement,sports arena",Holly Richardson,,,linked to organized protest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,102093,Dale O'Brien,,2021-01-17 01:36:40,2021-01-17 01:36:40,,100,1,999397,Dale is doing well and is safe in a supportive environment.,,,100,2,Dale seemed indifferent towards the police and their involvement.,The parents' attitude towards engagement with the police could have been one of concern or caution.,Dale consented to have details entered in the database.,True,28-Nov-2022 14:48:11.000Z[UTC],Dale,O'Brien,,2020-02-01 09:20:40,Peterborough,English,1,Not Known,,White Northern Irish,Male,,N,N,6729,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,102094,Amber Smith,,2014-08-30 06:44:32,2014-08-30 15:58:32,"Amber, estranged from relatives, was found at the beach receiving support for her vision.",4,1,566809,Amber is receiving support for her visual impairment.,,,100,1,,,Amber recognizes her situation and consented to database input.,,28-Nov-2022 14:48:11.000Z[UTC],Amber,Smith,Anderson,2014-04-19 01:28:32,Bradford,English,1,Yes (please specify),Visual Impairment,White other,Female,,N,N,3051,,,beach,,,,estranged from relatives,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,102095,Edward Coles,,2015-01-02 01:05:32,2015-01-04 01:05:32,,2,1,744186,Amber is well and receiving support for her visual impairment.,,,100,2,,,Amber understood the situation and consented to database entry.,,28-Nov-2022 14:48:11.000Z[UTC],Amber,Smith,Anderson,2014-04-19 01:28:32,Bradford,English,1,Yes (please specify),Visual Impairment,White other,Female,,N,N,3051,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,102096,Kathryn Taylor,Unable to locate,2015-02-05 13:27:32,2015-02-07 13:27:32,,1,1,934623,Amber requires assistance due to her visual impairment.,Unable to locate,Unable to locate,100,1,,,Amber unable to provide consent due to visual impairment.,,28-Nov-2022 14:48:11.000Z[UTC],Amber,Smith,Anderson,2014-04-19 01:28:32,Bradford,English,1,Yes (please specify),Visual Impairment,White other,Female,,N,N,3051,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,102097,Amber Ward,,2015-07-10 03:43:32,2015-07-12 03:43:32,,100,1,971118,Amber is receiving support for her visual impairment needs.,,,100,1,,,Amber understands the situation and consented to database input.,,28-Nov-2022 14:48:11.000Z[UTC],Amber,Smith,Anderson,2014-04-19 01:28:32,Bradford,English,1,Yes (please specify),Visual Impairment,White other,Female,,N,N,3051,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,102098,James Lewis,,2015-07-16 14:38:32,2015-07-16 14:38:32,,2,1,995215,Amber is managing her visual impairment with support and care.,,,100,2,,,Amber consented to database entry despite her visual impairment.,,28-Nov-2022 14:48:11.000Z[UTC],Amber,Smith,Anderson,2014-04-19 01:28:32,Bradford,English,1,Yes (please specify),Visual Impairment,White other,Female,,N,N,3051,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,102099,Amber Smith,,2015-12-23 13:55:32,2015-12-23 13:55:32,,1,1,995228,Amber is receiving support for her visual impairment needs.,,,100,1,,,Amber understands situation and consented for database input.,,28-Nov-2022 14:48:11.000Z[UTC],Amber,Smith,Anderson,2014-04-19 01:28:32,Bradford,English,1,Yes (please specify),Visual Impairment,White other,Female,,N,N,3051,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,102100,Nathan Jenkins,Unable to locate,2016-03-28 11:08:32,2016-03-30 11:08:32,,2,1,999611,Amber has a visual impairment but is otherwise well cared for.,Unable to locate,Unable to locate,100,2,,,Amber unable to consent due to visual impairment.,,28-Nov-2022 14:48:11.000Z[UTC],Amber,Smith,Anderson,2014-04-19 01:28:32,Bradford,English,1,Yes (please specify),Visual Impairment,White other,Female,,N,N,3051,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,102101,Edward Coles,Would not engage with police,2016-05-23 03:46:32,2016-05-23 03:46:32,,100,1,999872,"Amber is living independently with visual impairment, no reported risks.",Would not engage with police,Would not engage with police,100,1,,,Amber unwilling to engage; does not consent to database entry.,,28-Nov-2022 14:48:11.000Z[UTC],Amber,Smith,Anderson,2014-04-19 01:28:32,Bradford,English,1,Yes (please specify),Visual Impairment,White other,Female,,N,N,3051,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,102102,Mark Dobson,,2023-10-14 05:26:39,2023-10-15 03:39:39,Helen has gone missing from her cabin.,2,1,789659,Helen is well and has given consent for support services.,,,100,2,,,[Helen] consented to share information for safety purposes.,,28-Nov-2022 14:48:11.000Z[UTC],Helen,Ahmed,Hamilton,2023-08-09 16:45:39,Hereford,Spanish,1,No,,Asian Indian,Female,,N,N,1953,,,cabin,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,102103,Helen Ahmed,,2024-01-31 01:28:39,2024-01-31 01:28:39,Helen may have been involved in a possible boating incident.,2,1,944882,Helen is well and not a victim or perpetrator.,,,100,2,,,Helen agreed to share her information for support.,,28-Nov-2022 14:48:11.000Z[UTC],Helen,Ahmed,Hamilton,2023-08-09 16:45:39,Hereford,Spanish,1,No,,Asian Indian,Female,,N,N,1953,,,,,,,possible boating incident,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,102104,Heather Collier,,2020-11-21 09:44:36,2020-11-21 09:44:36,"Heather, with her grandmother at 2 Alex King Way, is safe despite her disability.",100,1,178358,Heather has a disability but is currently safe and supported.,,,100,2,,,Heather understood situation and consented to database input.,,28-Nov-2022 14:48:11.000Z[UTC],Heather,Collier,,2020-08-16 09:10:36,Bangor,English,1,Yes (please specify),Other,Asian Indian,Female,,N,N,1195,,2 Alex King Way,,,grandmother,,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,102105,Jacqueline Smith,No consent was given for information to be shared.,2021-05-09 18:06:36,2021-05-09 18:06:36,,100,1,907632,Heather requires support due to recurring victimization experiences.,No consent was given for information to be shared.,No consent was given for information to be shared.,100,1,,,Heather feels her privacy has been violated by sharing.,,28-Nov-2022 14:48:11.000Z[UTC],Heather,Collier,,2020-08-16 09:10:36,Bangor,English,1,Yes (please specify),Other,Asian Indian,Female,,Y,N,1195,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,102106,Jacqueline Smith,Unable to locate,2021-08-01 17:11:36,2021-08-01 17:11:36,"Heather was found near a cave with her son, leading to safety concerns due to her ongoing vulnerabilities.",4,1,978516,Heather is currently experiencing ongoing safety concerns and support.,Unable to locate,Unable to locate,100,1,,,Heather unable to provide consent for database input.,,28-Nov-2022 14:48:11.000Z[UTC],Heather,Collier,,2020-08-16 09:10:36,Bangor,English,1,Yes (please specify),Other,Asian Indian,Female,,Y,N,1195,,,cave,,son,,,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
3,102107,Heather Collier,,2021-09-21 18:30:36,2021-09-21 18:30:36,,2,1,980729,Heather is receiving support and resources to ensure safety.,,,100,2,,,Heather understands situation; consent given for database input.,,28-Nov-2022 14:48:11.000Z[UTC],Heather,Collier,,2020-08-16 09:10:36,Bangor,English,1,Yes (please specify),Other,Asian Indian,Female,,Y,N,1195,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,102108,Garry Smith,,2021-02-16 00:57:53,2021-02-17 18:25:53,,1,1,374684,Julie is doing well and feels safe at school.,,,100,1,Julie seemed indifferent towards the police involvement in her situation.,The parents' attitude towards police involvement in Julie's situation could have been one of concern or apprehension.,"Julie consented to database entry, aware of the situation.",True,28-Nov-2022 14:48:11.000Z[UTC],Julie,Kirk,,2020-11-03 14:17:53,Ripon,English,1,Not Known,,White English,Female,,N,N,459,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,102109,Julie Kirk,,2021-08-14 19:56:53,2021-08-16 19:56:53,Julie was found in a car playing online.,4,1,535524,Julie is safe and receiving support for her situation.,,,100,2,Julie remains cautious but hopeful about police support.,"The parents may have demonstrated a more trusting or supportive attitude towards engagement with police, potentially believing in the importance of establishing a positive relationship between law enforcement and their community.","Julie acknowledges consent for database inclusion, seeks support.",True,28-Nov-2022 14:48:11.000Z[UTC],Julie,Kirk,,2020-11-03 14:17:53,Ripon,English,1,Not Known,,White English,Female,,Y,N,459,,,,,,,obsession with online game or group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,102110,Julie Kirk,,2021-09-22 01:34:53,2021-09-22 01:34:53,,2,1,537507,Julie is in a safe environment and receiving necessary support.,,,100,2,Julie remained calm and cooperative with the Police throughout the process.,The parents' attitude could have been one of concern and apprehension regarding their child's engagement with the police.,Julie aware and consents to database entry for protection.,True,28-Nov-2022 14:48:11.000Z[UTC],Julie,Kirk,,2020-11-03 14:17:53,Ripon,English,1,Not Known,,White English,Female,,Y,N,459,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,102111,Julie Kirk,,2021-12-15 05:42:53,2021-12-15 05:42:53,,2,1,939016,Julie is safe and receiving support after repeated victimization.,,,100,1,Julie feels uneasy but trusts the police for support.,The parents' attitude could have been one of concern regarding the relationship between youth and police.,"Julie consented to database input, seeking support for safety.",True,28-Nov-2022 14:48:11.000Z[UTC],Julie,Kirk,,2020-11-03 14:17:53,Ripon,English,1,Not Known,,White English,Female,,Y,N,459,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,102112,Julie Kirk,,2022-05-27 01:28:53,2022-05-29 01:28:53,,2,1,956996,Julie receives support and assistance to address her situation.,,,100,2,Julie feels anxious around police but trusts them due to past support.,"Given that Julie feels anxious around police but trusts them due to past support, it can be inferred that her parents might have a supportive attitude towards law enforcement.",Julie consented to database entry for ongoing support.,True,28-Nov-2022 14:48:11.000Z[UTC],Julie,Kirk,,2020-11-03 14:17:53,Ripon,English,1,Not Known,,White English,Female,,Y,N,459,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,102113,Julie Kirk,,2022-08-14 20:37:53,2022-08-14 20:37:53,"Julie was found in a vehicle near a cave, linked to a fringe political group's activity.",2,1,991801,Julie feels supported and is receiving necessary assistance.,,,100,2,Julie feels distrustful of the police due to her repeated victimization.,The parents' attitude could have been one of concern and apprehension regarding the police.,"Julie aware and consenting, seeks support after repeated victimization.",True,28-Nov-2022 14:48:11.000Z[UTC],Julie,Kirk,,2020-11-03 14:17:53,Ripon,English,1,Not Known,,White English,Female,,Y,N,459,,,cave,,,,associated with political fringe group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,102114,Julie Kirk,,2022-12-20 17:22:53,2022-12-22 17:22:53,,1,1,997978,Julie is receiving support due to her victimization experiences.,,,100,2,Julie felt distrustful of the police due to past experiences.,"Given the youth's distrust of the police stemming from past experiences, the parents may have exhibited a protective or cautious attitude.","Julie consented to database input, seeks help from authorities.",True,28-Nov-2022 14:48:11.000Z[UTC],Julie,Kirk,,2020-11-03 14:17:53,Ripon,English,1,Not Known,,White English,Female,,Y,N,459,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,102115,Samuel Chandler,No consent was given for information to be shared.,2023-02-27 00:10:53,2023-02-28 05:05:53,,4,1,998368,Julie is safe but has experienced repeated victimization.,No consent was given for information to be shared.,No consent was given for information to be shared.,100,1,Julie feels distrustful and anxious about police involvement.,"Given the youth's distrust and anxiety towards police involvement, it is likely that the parents may have harbored a similar skepticism or concern about law enforcement.",Julie opposed sharing her information with the database.,True,28-Nov-2022 14:48:11.000Z[UTC],Julie,Kirk,,2020-11-03 14:17:53,Ripon,English,1,Not Known,,White English,Female,,Y,N,459,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,102116,Samuel Chandler,,2023-03-24 06:51:53,2023-03-24 06:51:53,Julie is repeatedly targeted and is in a supportive environment.,1,1,998673,Julie is in a supportive environment and receiving necessary help.,,,100,1,Julie expressed distrust towards the police and felt they wouldn't help her.,"Given the youth's distrust towards the police, parents could have exhibited a protective attitude.",Julie aware of situation and consents to database entry.,True,28-Nov-2022 14:48:11.000Z[UTC],Julie,Kirk,,2020-11-03 14:17:53,Ripon,English,1,Not Known,,White English,Female,,Y,N,459,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,102117,Julie Kirk,,2023-06-26 02:33:53,2023-06-27 05:03:53,,4,1,999422,Julie is under care and receiving support for her wellbeing.,,,100,2,Julie expressed indifference towards the police involvement.,"The parents' attitude could have been more supportive and concerned about police involvement, possibly viewing it as a necessary measure for safety and order.",Julie understands and agrees to have her information documented.,True,28-Nov-2022 14:48:11.000Z[UTC],Julie,Kirk,,2020-11-03 14:17:53,Ripon,English,1,Not Known,,White English,Female,,Y,N,459,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,102118,Kenneth Fox,No consent was given for information to be shared.,2023-12-09 08:50:53,2023-12-11 08:50:53,,2,1,999440,Julie is a repeated victim and needs ongoing support.,No consent was given for information to be shared.,No consent was given for information to be shared.,100,1,Julie felt distrustful of the police and reluctant to engage with them.,The parents may have exhibited a protective or skeptical attitude towards police engagement.,"Julie feels her privacy is compromised, resents data sharing.",True,28-Nov-2022 14:48:11.000Z[UTC],Julie,Kirk,,2020-11-03 14:17:53,Ripon,English,1,Not Known,,White English,Female,,Y,N,459,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,102119,Garry Smith,No consent was given for information to be shared.,2024-03-10 02:46:53,2024-03-10 02:46:53,"Julie, a repeated victim, is getting support from her colleague Shirley Cox to manage her wellbeing issues.",4,1,999453,Julie is receiving support after being a repeated victim.,No consent was given for information to be shared.,No consent was given for information to be shared.,100,2,Julie was frightened and distrustful of the police.,"Given that Julie was frightened and distrustful of the police, it is possible that her parents might have had a similar outlook.",Julie expressed strong objections to sharing her information.,True,28-Nov-2022 14:48:11.000Z[UTC],Julie,Kirk,,2020-11-03 14:17:53,Ripon,English,1,Not Known,,White English,Female,,Y,N,459,,,,,,Shirley Cox,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,102120,Kim Smith,,2011-03-21 06:20:36,2011-03-21 08:33:36,"Kim, who struggles with dementia, became disoriented while on an airplane. A concerned colleague reported the incident, highlighting the need for ongoing support and care for her safety.",1,1,662349,Kim requires ongoing support due to dementia and recent incidents.,,,100,2,,,Kim recognizes situation but struggles to comprehend fully.,,28-Nov-2022 14:48:11.000Z[UTC],Kim,Smith,,2011-02-18 22:27:36,Truro,Punjabi,1,Yes (please specify),Dementia,White Northern Irish,Female,Georgina,N,Y,8488,,,airplane,,colleague,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1,102121,Richard Coates,Unable to locate,2011-06-11 22:47:36,2011-06-13 03:59:36,,4,1,898617,Kim requires assistance and monitoring due to dementia-related challenges.,Unable to locate,Unable to locate,100,1,,,"Kim lacks capacity to consent due to dementia, situation unclear.",,28-Nov-2022 14:48:11.000Z[UTC],Kim,Smith,,2011-02-18 22:27:36,Truro,Punjabi,1,Yes (please specify),Dementia,White Northern Irish,Female,Georgina,N,Y,8488,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,102122,Richard Coates,No consent was given for information to be shared.,2011-10-29 09:44:36,2011-10-29 09:44:36,,100,1,925947,Kim is residing in an appropriate care facility for support.,No consent was given for information to be shared.,No consent was given for information to be shared.,100,1,,,Kim lacks understanding due to dementia; no consent provided.,,28-Nov-2022 14:48:11.000Z[UTC],Kim,Smith,,2011-02-18 22:27:36,Truro,Punjabi,1,Yes (please specify),Dementia,White Northern Irish,Female,Georgina,N,Y,8488,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
3,102123,Kim Smith,,2012-01-03 05:09:36,2012-01-03 16:33:36,,1,1,927533,Kim requires ongoing support due to dementia-related challenges.,,,100,2,,,Kim believes her consent was important despite her dementia.,,28-Nov-2022 14:48:11.000Z[UTC],Kim,Smith,,2011-02-18 22:27:36,Truro,Punjabi,1,Yes (please specify),Dementia,White Northern Irish,Female,Georgina,N,Y,8488,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0
